Year,Value
1960,21921900000
1961,24298200000
1962,27172500000
1963,31158600000
1964,34665500000
1965,37732200000
1966,41278400000
1967,45219600000
1968,50852100000
1969,58352700000
1970,65808000000
1971,73684000000
1972,81825800000
1973,94501100000
1974,114069400000
1975,130688600000
1976,151848800000
1977,174457600000
1978,197640900000
1979,225523400000
1980,259562700000
1981,297550500000
1982,341061700000
1983,382963200000
1984,421405900000
1985,451496200000
1986,490856100000
1987,520306800000
1988,564594400000
1989,613747000000
1990,649576300000
1991,682184500000
1992,714688800000
1993,738104700000
1994,764492500000
1995,788810900000
1996,814708000000
1997,845586900000
1998,883964800000
1999,921291100000
2000,978677600000
2001,1025476800000
2002,1066020800000
2003,1106239600000
2004,1159131600000
2005,1210731300000
2006,1272003300000
2007,1340530400000
2008,1388389500000
2009,1370880700000
2010,1411437700000
2011,1449203900000
2012,1470059500000
2013,1492932800000
2014,1516836400000
2015,1547783700000
2016,1575731200000
2017,1613003500000
2018,1651973800000
2019,1705224100000
2020,1645443300000
2021,1772565500000
2022,1904443200000
2023,1984568600000
2024,2070623200000
2025,..
