Year,Value
1960,9491
1961,9909
1962,10348
1963,10779
1964,11160
1965,11514
1966,11881
1967,12263
1968,12659
1969,13073
1970,13510
1971,13960
1972,14415
1973,14879
1974,15347
1975,15751
1976,16101
1977,16473
1978,16932
1979,17475
1980,18021
1981,18564
1982,19100
1983,19627
1984,20142
1985,20635
1986,21105
1987,21552
1988,21966
1989,22333
1990,22657
1991,22934
1992,23096
1993,23197
1994,23283
1995,23204
1996,22977
1997,22722
1998,22487
1999,22290
2000,22092
2001,21862
2002,21623
2003,21382
2004,21114
2005,20827
2006,20516
2007,20133
2008,19717
2009,19336
2010,19091
2011,18967
2012,18807
2013,18587
2014,18391
2015,18239
2016,18141
2017,18074
2018,17978
2019,17872
2020,17769
2021,17672
2022,17609
2023,17560
2024,17466
2025,..
