Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,79999.9982118607
1967,-29999.9993294477
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,19999.9995529652
1977,19999.9995529652
1978,19999.9995529652
1979,100000.001490116
1980,29999.9993294477
1981,19999.9995529652
1982,9999.99977648258
1983,9999.99977648258
1984,9999.99977648258
1985,..
1986,9999.99977648258
1987,19999.9995529652
1988,9999.99977648258
1989,..
1990,19999.9995529652
1991,29999.9993294477
1992,39999.9991059303
1993,39999.9991059303
1994,19999.9995529652
1995,39999.9991059303
1996,29999.9993294477
1997,9999.99977648258
1998,9999.99977648258
1999,29999.9993294477
2000,..
2001,..
2002,9999.99977648258
2003,9999.99977648258
2004,9999.99977648258
2005,..
2006,..
2007,9999.99977648258
2008,19999.9995529652
2009,9999.99977648258
2010,19999.9995529652
2011,29999.9993294477
2012,37601.999938488
2013,32556.9994747639
2014,32359.0002954006
2015,40194.9994266033
2016,57110.0004017353
2017,72204.0012478828
2018,48778.9995968342
2019,50884.9993348122
2020,41443.9998567104
2021,23593.9994454384
2022,38848.9998877048
2023,29644.999653101
2024,..
2025,..
