Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.0061
1971,0.0058
1972,0.0065
1973,0.0066
1974,0.0037
1975,0.0041
1976,0.0043
1977,0.0045
1978,0.0046
1979,0.0046
1980,0.0039
1981,0.0039
1982,0.0038
1983,0.0036
1984,0.0032
1985,0.0035
1986,0.0036
1987,0.0041
1988,0.0039
1989,0.0038
1990,0.0038
1991,0.0047
1992,0.0052
1993,0.0047
1994,0.0049
1995,0.0045
1996,0.0051
1997,0.0054
1998,0.0055
1999,0.0058
2000,0.0075
2001,0.0084
2002,0.0081
2003,0.0084
2004,0.0084
2005,0.0083
2006,0.0084
2007,0.0086
2008,0.0087
2009,0.0095
2010,0.0096
2011,0.0078
2012,0.0083
2013,0.0089
2014,0.0088
2015,0.0092
2016,0.0104
2017,0.0096
2018,0.0093
2019,0.0088
2020,0.0102
2021,0.0103
2022,0.01
2023,0.0103
2024,0.0106
2025,..
