Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.0035
1971,0.0035
1972,0.0035
1973,0.0038
1974,0.0042
1975,0.0043
1976,0.0045
1977,0.0047
1978,0.0054
1979,0.0049
1980,0.0046
1981,0.0049
1982,0.0044
1983,0.0045
1984,0.0043
1985,0.0047
1986,0.006
1987,0.0054
1988,0.0062
1989,0.0061
1990,0.0083
1991,0.0084
1992,0.0084
1993,0.0222
1994,0.0095
1995,0.0088
1996,0.0139
1997,0.0216
1998,0.0097
1999,0.0107
2000,0.0096
2001,0.009
2002,0.009
2003,0.0089
2004,0.009
2005,0.0091
2006,0.0094
2007,0.0109
2008,0.0113
2009,0.0123
2010,0.013
2011,0.0144
2012,0.014
2013,0.016
2014,0.0168
2015,0.0184
2016,0.021
2017,0.0219
2018,0.0219
2019,0.0237
2020,0.02
2021,0.0232
2022,0.0232
2023,0.025
2024,0.0254
2025,..
