Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,88933263.1508634
1968,100863286.066568
1969,118233153.316283
1970,140939559.63133
1971,148745242.109261
1972,168601302.387388
1973,194308913.816142
1974,225166618.924314
1975,245653656.150421
1976,271908477.575
1977,310747053.45
1978,363744795.05
1979,471245441.635
1980,597212207.5
1981,656453805
1982,646251345
1983,703564542.5
1984,741219210
1985,694108882.5
1986,697309072.96718
1987,647735365.172065
1988,692912672.37434
1989,810484951.35513
1990,829063216.78672
1991,808654656.481175
1992,645570488.297495
1993,734165338.081485
1994,786820235.56455
1995,971739808.746445
1996,1049083344.93346
1997,1219695015.51375
1998,1268070765.98172
1999,1352544028.39325
2000,1456567490.1806
2001,1355697481.80908
2002,1378265254.52749
2003,1568788724.65202
2004,1752699051.41916
2005,2021623134.79097
2006,2109569941.48846
2007,2253711148.17555
2008,2446171001.998
2009,1976126368.75802
2010,2154021671.91327
2011,2232917294.07122
2012,2207997628.36363
2013,2406259428.38302
2014,2311759360.73238
2015,2243125872.34457
2016,2238221678.59268
2017,2212869159.9952
2018,..
2019,..
2020,..
2021,..
2022,..
2023,..
2024,..
2025,..
