Year,Value
1960,80544773
1961,82621707
1962,84861987
1963,87294451
1964,89880717
1965,92567939
1966,95340340
1967,98201919
1968,101164775
1969,104235553
1970,107448284
1971,110811894
1972,114306853
1973,118020604
1974,121892797
1975,125856586
1976,129950829
1977,134176646
1978,138686457
1979,143395935
1980,147880260
1981,151892780
1982,156117250
1983,160770712
1984,165580656
1985,170458441
1986,175280589
1987,180093001
1988,184817506
1989,189747899
1990,194600051
1991,199300519
1992,204665277
1993,210852601
1994,217307094
1995,223639989
1996,229806586
1997,236059481
1998,242545805
1999,249195828
2000,255949400
2001,263040393
2002,270827635
2003,278890491
2004,286907906
2005,295266451
2006,303731579
2007,311990213
2008,320752864
2009,330011640
2010,339295064
2011,348745744
2012,358526359
2013,368496129
2014,378394835
2015,387964378
2016,397221665
2017,406326430
2018,415246220
2019,423958604
2020,432475969
2021,440680032
2022,448502934
2023,456225959
2024,463986043
2025,..
