Year,Value
1960,969844919.499842
1961,1040781163.24176
1962,1117748423.65809
1963,1182079268.18518
1964,1236932800.79533
1965,1294945437.37779
1966,1287478464.35232
1967,1406950032.75976
1968,1490522692.39093
1969,1596496271.0985
1970,1835439407.91338
1971,2085295812.99625
1972,2238368760.01829
1973,2663699031.19959
1974,3566341193.47025
1975,4340896049.22716
1976,5303561186.97174
1977,6875811619.86642
1978,7602294529.24183
1979,8010640795.36459
1980,8760000000
1981,10199364794.6546
1982,8348209605.12112
1983,7892307692.30769
1984,10392307692.3077
1985,7808074999.4686
1986,8992000000
1987,10946666666.6667
1988,12855555555.5556
1989,19466666666.6667
1990,30377777777.7778
1991,38472367155.1989
1992,6155596229.83629
1993,7836724958.25853
1994,11236356604.9398
1995,12546180410.8981
1996,8632290580.68808
1997,10635287607.1796
1998,10292034089.3189
1999,9860142767.54264
2000,9666847358.74923
2001,11005632076.4308
2002,12344791417.4317
2003,14392276826.802
2004,16809414823.2876
2005,22834693755.239
2006,29782182448.9888
2007,35437692822.7766
2008,40567932261.7423
2009,39041386653.8462
2010,40394137931.0345
2011,36541631578.9474
2012,32733100000
2013,37636972602.7397
2014,45675258426.9663
2015,47323474747.4747
2016,38641193333.3333
2017,36719390952.381
2018,31276115869.7789
2019,30590416996.6942
2020,25390345554.5213
2021,32915934387.6246
2022,50312382694.0547
2023,39134071651.5055
2024,48513499040.5164
2025,..
