Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.6306
1971,0.6297
1972,0.6257
1973,0.6405
1974,0.668
1975,0.66
1976,0.6538
1977,0.6568
1978,0.667
1979,0.676
1980,0.6787
1981,0.6795
1982,0.6766
1983,0.6783
1984,0.6832
1985,0.6887
1986,0.685
1987,0.685
1988,0.6789
1989,0.6846
1990,0.6973
1991,0.7084
1992,0.7045
1993,0.6948
1994,0.6795
1995,0.6789
1996,0.6776
1997,0.6624
1998,0.6523
1999,0.6703
2000,0.6491
2001,0.6499
2002,0.6368
2003,0.6244
2004,0.6151
2005,0.6098
2006,0.6114
2007,0.6282
2008,0.6375
2009,0.6518
2010,0.6607
2011,0.64
2012,0.6273
2013,0.637
2014,0.6435
2015,0.6583
2016,0.6686
2017,0.6786
2018,0.6637
2019,0.6491
2020,0.6353
2021,0.6414
2022,0.6463
2023,0.64
2024,0.6384
2025,..
