Year,Value
1960,19999.9995529652
1961,9999.99977648258
1962,..
1963,..
1964,899999.976158142
1965,..
1966,4590000.15258789
1967,3650000.09536743
1968,2210000.03814697
1969,4059999.94277954
1970,2619999.88555908
1971,3680000.0667572
1972,3660000.08583069
1973,4000000
1974,5170000.07629395
1975,5559999.94277954
1976,7909999.84741211
1977,13989999.7711182
1978,22290000.9155273
1979,17909999.8474121
1980,25840000.1525879
1981,13960000.038147
1982,22639999.3896484
1983,44130001.0681152
1984,30979999.5422363
1985,24209999.0844727
1986,38689998.626709
1987,42110000.6103516
1988,34000000
1989,48200000.7629395
1990,37069999.6948242
1991,39110000.6103516
1992,29889999.3896484
1993,28319999.6948242
1994,34540000.9155273
1995,26409999.8474121
1996,37569999.6948242
1997,34349998.4741211
1998,37659999.8474121
1999,25129999.1607666
2000,20850000.3814697
2001,19030000.6866455
2002,8489999.77111816
2003,-64139999.3896484
2004,949999.988079071
2005,6219999.79019165
2006,-8539999.96185303
2007,-230000.004172325
2008,8590000.15258789
2009,7369999.88555908
2010,10140000.3433228
2011,4239999.77111816
2012,-133335.992693901
2013,-127213.001251221
2014,99132.9997777939
2015,1445091.96281433
2016,-2264820.09887695
2017,3410361.05155945
2018,803321.003913879
2019,1755028.96308899
2020,3082703.11355591
2021,6523890.97213745
2022,20175878.5247803
2023,5071766.85333252
2024,..
2025,..
