Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,12.952
1971,12.4767
1972,12.0966
1973,11.539
1974,12.4019
1975,12.9543
1976,13.179
1977,12.6501
1978,13.1732
1979,15.0244
1980,13.7535
1981,13.9604
1982,14.1527
1983,14.9406
1984,15.0048
1985,14.6163
1986,14.2883
1987,14.5573
1988,14.3797
1989,15.7019
1990,12.2833
1991,13.0741
1992,12.8668
1993,10.7952
1994,10.8169
1995,11.3535
1996,11.6047
1997,10.4086
1998,10.6287
1999,10.2404
2000,9.8895
2001,8.4473
2002,7.5079
2003,8.7999
2004,8.9945
2005,9.7785
2006,8.6049
2007,9.0946
2008,9.3063
2009,8.9712
2010,10.307
2011,10.1505
2012,8.9275
2013,10.5948
2014,11.0111
2015,9.5071
2016,8.4442
2017,8.0597
2018,9.5169
2019,10.1331
2020,9.3536
2021,9.3495
2022,9.9803
2023,10.2636
2024,10.2807
2025,..
