Year,Value
1960,998603
1961,1019204
1962,1042604
1963,1075317
1964,1105375
1965,1137618
1966,1168815
1967,1090797
1968,1206988
1969,1236120
1970,1267160
1971,1305332
1972,1337438
1973,1365702
1974,1403891
1975,1454462
1976,1485013
1977,1523999
1978,1563567
1979,1598463
1980,1633057
1981,1660960
1982,1702574
1983,1739364
1984,1806946
1985,1852248
1986,1897502
1987,1949865
1988,2009821
1989,2079296
1990,2160045
1991,2270765
1992,2403601
1993,2578578
1994,2751053
1995,2896271
1996,3012072
1997,3107011
1998,3205772
1999,3304442
2000,3425983
2001,3541869
2002,3636461
2003,3741917
2004,3833358
2005,3945776
2006,4039991
2007,4148858
2008,4249623
2009,4341030
2010,4261001
2011,4361569
2012,4478374
2013,4582721
2014,4697073
2015,4782888
2016,4876779
2017,4973392
2018,5070463
2019,5153796
2020,5223984
2021,5310231
2022,5400071
2023,5475803
2024,5428132
2025,..
