Year,Value
1960,109.6
1961,104.6
1962,99.8
1963,95.3
1964,91
1965,87
1966,83.3
1967,79.8
1968,76.5
1969,73.4
1970,70.5
1971,67.6
1972,64.9
1973,62.2
1974,59.7
1975,57.2
1976,54.9
1977,52.6
1978,50.4
1979,48.3
1980,46.3
1981,44.4
1982,42.5
1983,40.7
1984,39
1985,37.4
1986,35.9
1987,34.5
1988,33.2
1989,32
1990,30.9
1991,29.9
1992,28.9
1993,28.1
1994,27.2
1995,26.4
1996,25.7
1997,25
1998,24.2
1999,23.5
2000,22.9
2001,22.2
2002,21.6
2003,20.9
2004,20.3
2005,19.7
2006,19.1
2007,18.5
2008,18
2009,17.5
2010,17
2011,16.6
2012,16.2
2013,15.8
2014,15.4
2015,15
2016,14.7
2017,14.3
2018,14
2019,13.6
2020,13.3
2021,12.9
2022,12.6
2023,12.2
2024,..
2025,..
