Year,Value
1960,108799
1961,109828
1962,110923
1963,112201
1964,113592
1965,114915
1966,116433
1967,118043
1968,119634
1969,121275
1970,122789
1971,124265
1972,125654
1973,126933
1974,128504
1975,129818
1976,130715
1977,131241
1978,131491
1979,131462
1980,129171
1981,121586
1982,118188
1983,106503
1984,112747
1985,112973
1986,103876
1987,102125
1988,94387
1989,87744
1990,88205
1991,87305
1992,86880
1993,92346
1994,101346
1995,107076
1996,109240
1997,110300
1998,110671
1999,110827
2000,110740
2001,107225
2002,103124
2003,103127
2004,103462
2005,101026
2006,98399
2007,96353
2008,92841
2009,90160
2010,88784
2011,87085
2012,86133
2013,85486
2014,84457
2015,83599
2016,82409
2017,80900
2018,79669
2019,78618
2020,77662
2021,76646
2022,75133
2023,73191
2024,..
2025,..
