Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,134.199
1971,134.7139
1972,150.4828
1973,156.7953
1974,148.7415
1975,140.0569
1976,150.8413
1977,148.544
1978,153.342
1979,162.7784
1980,155.166
1981,154.2473
1982,143.9463
1983,139.3675
1984,145.5048
1985,149.775
1986,152.1112
1987,156.3762
1988,156.3681
1989,159.6005
1990,164.8711
1991,170.9902
1992,169.09
1993,172.3582
1994,173.4549
1995,177.6835
1996,187.9136
1997,180.1585
1998,180.9145
1999,176.2107
2000,176.9146
2001,181.5213
2002,181.9036
2003,184.3454
2004,186.8059
2005,182.2002
2006,177.7446
2007,178.9147
2008,179.9915
2009,174.7807
2010,186.1735
2011,174.1304
2012,171.6434
2013,169.4024
2014,161.7884
2015,169.4176
2016,170.8321
2017,168.0916
2018,163.0209
2019,157.8604
2020,141.8901
2021,146.3147
2022,132.9707
2023,122.8721
2024,..
