Year,Value
1960,36755329401
1961,41962315613
1962,38592931493
1963,33385945195
1964,36755329401
1965,38592931493
1966,38592931493
1967,40430876446
1968,45637891500
1969,56051764684
1970,57007426600
1971,61656973817
1972,62330694331
1973,57797553473
1974,60125534651
1975,60248042043
1976,66557637022
1977,80432739628
1978,70141216912
1979,74889021327
1980,81125698816
1981,68976364432
1982,55220487965
1983,55441098788
1984,53148948315
1985,45652442317
1986,50692826500
1987,57250409982
1988,55235349559
1989,43303652365
1990,36006948329
1991,46788033000
1992,62061268900
1993,70515961600
1994,80157092500
1995,69669294700
1996,75858232400
1997,89256968500
1998,95097915700
1999,83106206800
2000,77451444300
2001,65321734700
2002,41513544500
2003,57357679200
2004,77103177100
2005,89307355100
2006,102232644300
2007,123142490200
2008,133850265000
2009,103636442000
2010,130845758500
2011,153584085100
2012,142717702100
2013,146056568000
2014,136189647200
2015,140905220200
2016,132763055500
2017,150527514500
2018,141878733400
2019,119246872900
2020,103666126700
2021,138929743300
2022,153452313600
2023,150458600900
2024,124542656900
2025,..
