Year,Value
1960,5672413700
1961,5672413700
1962,3500000000
1963,3862069000
1964,3137931000
1965,3500000000
1966,2600000000
1967,3900000000
1968,5299999700
1969,6800000000
1970,8800000000
1971,8800000300
1972,10399999500
1973,13900000000
1974,22099999800
1975,27900000000
1976,31999999500
1977,40800000000
1978,54600001000
1979,54500002000
1980,63499999200
1981,70799998500
1982,77399997500
1983,87799999500
1984,94099999700
1985,100700003800
1986,100499998000
1987,89200000000
1988,96600002500
1989,127300000700
1990,158900000800
1991,268899999800
1992,322400010300
1993,339199987700
1994,448645333000
1995,615265730500
1996,659935248400
1997,624070710300
1998,768437801000
1999,849952000000
2000,971661000000
2001,1348872000000
2002,1589243000000
2003,1824487000000
2004,2175868000000
2005,2445367000000
2006,2714876000000
2007,3314509000000
2008,4139944000000
2009,5030582000000
2010,5724560000000
2011,6330665000000
2012,7094456000000
2013,8127762000000
2014,9029723000000
2015,9775486000000
2016,10216421000000
2017,10170781000000
2018,10538202000000
2019,10305010000000
2020,8977328000000
2021,9846541000000
2022,11242387000000
2023,12668878000000
2024,14837854000000
2025,..
