Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,9.97000026702881
1971,..
1972,..
1973,..
1974,..
1975,11.4899997711182
1976,..
1977,..
1978,..
1979,..
1980,14.1800003051758
1981,..
1982,..
1983,..
1984,..
1985,18.0799999237061
1986,..
1987,..
1988,..
1989,..
1990,19.8999996185303
1991,..
1992,..
1993,..
1994,..
1995,28.6299991607666
1996,..
1997,..
1998,..
1999,..
2000,30.6499996185303
2001,..
2002,..
2003,..
2004,38.2164820467646
2005,38.5800018310547
2006,40.4496382803568
2007,41.8502888762207
2008,..
2009,33.4000015258789
2010,40.8300018310547
2011,46.3700799651579
2012,47.1124195444399
2013,48.1300127339785
2014,49.106225853777
2015,45.1199989318848
2016,50.2355872702441
2017,50.6431088791317
2018,51.3774530697787
2019,51.8208931046506
2020,52.1812759584523
2021,52.5475433991983
2022,52.8652143403271
2023,53.9871198433105
2024,54.6860149883453
2025,..
