Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,8300
1971,7900
1972,8100
1973,8900
1974,12000
1975,19200
1976,18600
1977,15800
1978,14100
1979,13600
1980,11800
1981,12200
1982,9200
1983,7400
1984,7600
1985,3900
1986,5000
1987,5200
1988,4500
1989,4800
1990,5100
1991,3500
1992,3000
1993,2600
1994,3900
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,5200
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,1945
2011,2295
2012,4781
2013,11448
2014,11580
2015,12476
2016,11513
2017,18757
2018,8271
2019,7532
2020,3787.864
2021,4874.098
2022,8186
2023,9822
2024,..
2025,..
