Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,20.65032
1971,17.81064
1972,18.53976
1973,21.10052
1974,20.73998
1975,21.79594
1976,..
1977,19.44313
1978,17.87803
1979,16.62879
1980,17.40874
1981,..
1982,..
1983,..
1984,..
1985,..
1986,23.37884
1987,21.85535
1988,23.32637
1989,17.87843
1990,..
1991,21.28125
1992,..
1993,26.01291
1994,25.91195
1995,24.24841
1996,23.74403
1997,..
1998,26.12616
1999,28.98839
2000,30.00131
2001,32.09439
2002,31.97987
2003,29.9952
2004,29.82436
2005,28.67793
2006,28.3821
2007,29.197
2008,28.30347
2009,27.64096
2010,27.32889
2011,27.90448
2012,29.99536
2013,26.89384
2014,30.68284
2015,..
2016,..
2017,..
2018,..
2019,..
2020,..
2021,..
2022,..
2023,..
2024,..
2025,..
