Year,Value
1960,-3320164600
1961,-2861761000
1962,-3731539700
1963,-4855705900
1964,-4697874700
1965,-5426544200
1966,-6958116900
1967,-9119891900
1968,-7870134800
1969,-8301760500
1970,-8561995800
1971,-9269646300
1972,-12839740500
1973,-11565981700
1974,-20263702500
1975,-27394576400
1976,-30101489700
1977,-34278055900
1978,-37770313700
1979,-49219366900
1980,-63850319900
1981,-98334167000
1982,-92965388300
1983,-74353270800
1984,-52142276600
1985,-61055123400
1986,-73752420400
1987,-73641779200
1988,-88213839900
1989,-54200188900
1990,-39262200000
1991,-52338792400
1992,-61001680900
1993,-67324822100
1994,-68731024800
1995,-98141137900
1996,-42517820200
1997,-57715237800
1998,-78325054400
1999,-189503124600
2000,-153434118300
2001,-228773681100
2002,-125558151500
2003,-134244179300
2004,-93879194200
2005,-73712020300
2006,-134455320100
2007,-196596941700
2008,-152521082800
2009,-221979230200
2010,-249431314300
2011,-278049956100
2012,-167421366900
2013,-250953853200
2014,-157856428700
2015,-492533000000
2016,-264332000000
2017,-521095146900
2018,-574086502200
2019,-372728775300
2020,-458394624400
2021,-609893048500
2022,-298600000000
2023,-555700000000
2024,-385500000000
2025,..
