Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,1090
1973,1260
1974,1560
1975,1990
1976,2120
1977,2320
1978,2660
1979,3300
1980,4280
1981,4670
1982,4550
1983,3940
1984,3830
1985,3690
1986,4000
1987,4930
1988,6260
1989,6910
1990,7600
1991,7940
1992,8720
1993,8570
1994,8600
1995,9270
1996,10000
1997,10530
1998,10250
1999,10720
2000,11480
2001,11030
2002,10770
2003,12210
2004,14200
2005,15380
2006,16330
2007,17990
2008,20290
2009,20050
2010,21390
2011,22030
2012,22450
2013,23330
2014,24590
2015,25470
2016,23820
2017,26690
2018,29030
2019,29830
2020,28050
2021,32540
2022,33300
2023,34500
2024,34660
