Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,2823.96225408665
1971,2892.78419824637
1972,3064.20512763504
1973,3193.89132824371
1974,3516.81719014441
1975,4173.94351175941
1976,4859.43661846455
1977,5430.27871384438
1978,5973.85292358702
1979,6533.99081203717
1980,6921.65575272536
1981,7098.49405215043
1982,7106.57474624597
1983,6964.2005671999
1984,7028.36193244201
1985,7084.50814390341
1986,7237.80242639283
1987,7483.60287263486
1988,8046.95030964466
1989,8620.80340571099
1990,9073.96436224423
1991,9385.29456224491
1992,9724.70907300513
1993,10059.475960658
1994,10529.0114381919
1995,11119.0268640424
1996,11463.5214066675
1997,11975.1854144951
1998,12507.4305647478
1999,13020.356418579
2000,15482.700013074
2001,15250.5673896007
2002,15552.2275733706
2003,16021.0446031181
2004,15978.5978448319
2005,16334.4344458367
2006,16655.2350311368
2007,17433.1979425851
2008,18083.9759733645
2009,17697.7140543594
2010,18702.4134636726
2011,18808.0755667022
2012,19404.4206576704
2013,20393.1169228596
2014,21510.285341226
2015,23009.7699338166
2016,23406.1231449599
2017,25729.0636386602
2018,26621.4509932776
2019,26608.6142024798
2020,25137.4420454325
2021,28334.4591334556
2022,28823.0564870376
2023,29577.1844985138
2024,30164.0474557148
