Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.0018
1971,0.0018
1972,0.0017
1973,0.0019
1974,0.0018
1975,0.0019
1976,0.0022
1977,0.0021
1978,0.0021
1979,0.0021
1980,0.0024
1981,0.0023
1982,0.0023
1983,0.0022
1984,0.0023
1985,0.0023
1986,0.0027
1987,0.0028
1988,0.0028
1989,0.0029
1990,0.0028
1991,0.0029
1992,0.003
1993,0.0031
1994,0.0019
1995,0.0022
1996,0.0025
1997,0.0025
1998,0.0036
1999,0.004
2000,0.0052
2001,0.0041
2002,0.0036
2003,0.0033
2004,0.0037
2005,0.0047
2006,0.0053
2007,0.0053
2008,0.006
2009,0.009
2010,0.0081
2011,0.0086
2012,0.0073
2013,0.0075
2014,0.0077
2015,0.0056
2016,0.0058
2017,0.007
2018,0.0052
2019,0.0045
2020,0.0043
2021,0.0057
2022,0.0065
2023,0.0051
2024,0.0051
2025,..
