Year,Value
1960,..
1961,365303362
1962,389161247
1963,419248504
1964,440923412
1965,435516471
1966,451654849
1967,488154099
1968,497029688
1969,508128654
1970,550926145
1971,568803412
1972,549733346
1973,584944131
1974,600593895
1975,642467616
1976,654067335
1977,657871583
1978,704584487
1979,704725793
1980,728947635
1981,770773553
1982,789348990
1983,843174402
1984,875933032
1985,875557778
1986,893848773
1987,888101163
1988,924534777
1989,961736814
1990,992267230.56
1991,997977667.95
1992,1105401821.2
1993,1129181971.68
1994,1111931993.96
1995,1133426352.82
1996,1192452418.69
1997,1204377689.57
1998,1219392375.36
1999,1234730799.43
2000,1203287443.78
2001,1234756910.47
2002,1210576899.79
2003,1242060519.57
2004,1300317830.45
2005,1338359964.62
2006,1375976540.6
2007,1418747477.98
2008,1506175879.54
2009,1478049777.58
2010,1524321760.27
2011,1611194705.29
2012,1630288068.47
2013,1703816246.09
2014,1719562368.6
2015,1770821956.92
2016,1769934616.73
2017,1850994437.77
2018,1849856647.13
2019,1875508598.52
2020,1907048320.47
2021,1950502955.38
2022,1944301608.86
2023,..
2024,..
2025,..
