Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,4.9775
1971,5.2291
1972,5.3801
1973,5.5454
1974,5.7191
1975,5.9061
1976,6.1174
1977,6.337
1978,6.5706
1979,6.8094
1980,7.0522
1981,7.2054
1982,7.3626
1983,7.5226
1984,7.6878
1985,7.8742
1986,8.0534
1987,8.2876
1988,8.5492
1989,8.7407
1990,8.9663
1991,9.2216
1992,9.5216
1993,9.7804
1994,10.0082
1995,10.2795
1996,10.6106
1997,10.9461
1998,11.3396
1999,11.6701
2000,12.0223
2001,12.5772
2002,13.221
2003,13.8077
2004,14.4416
2005,14.9976
2006,15.6517
2007,16.3586
2008,17.1021
2009,17.9102
2010,18.7612
2011,19.5879
2012,20.4649
2013,21.3866
2014,22.3525
2015,23.2801
2016,24.0258
2017,24.8878
2018,25.7157
2019,27.059
2020,28.4996
2021,29.9527
2022,31.5004
2023,32.3848
2024,33.3347
2025,..
