Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,25.5911
1971,25.6171
1972,26.6704
1973,27.8214
1974,28.7823
1975,30.1941
1976,31.0157
1977,32.012
1978,32.8576
1979,33.5376
1980,33.9221
1981,34.1567
1982,35.0028
1983,35.5012
1984,36.4473
1985,36.5977
1986,36.984
1987,38.0175
1988,38.9036
1989,39.5543
1990,38.9882
1991,39.3763
1992,38.2893
1993,38.3759
1994,37.8902
1995,39.1326
1996,36.2538
1997,39.1712
1998,39.1252
1999,40.2844
2000,35.0116
2001,34.6233
2002,34.4658
2003,35.1171
2004,36.1785
2005,36.9527
2006,37.4182
2007,36.8815
2008,36.6509
2009,35.8335
2010,36.0851
2011,37.1986
2012,37.0284
2013,36.2205
2014,36.302
2015,35.577
2016,34.727
2017,35.6939
2018,35.1993
2019,34.2432
2020,32.9375
2021,34.0849
2022,34.5367
2023,34.7011
2024,34.8853
2025,..
