Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,9999.99977648258
1970,..
1971,70000.0002980232
1972,9999.99977648258
1973,39999.9991059303
1974,509999.990463257
1975,2569999.9332428
1976,300000.011920929
1977,79999.9982118607
1978,29999.9993294477
1979,50000.0007450581
1980,-19999.9995529652
1981,-150000.005960464
1982,-129999.995231628
1983,-119999.997317791
1984,-100000.001490116
1985,-109999.999403954
1986,189999.997615814
1987,-150000.005960464
1988,-159999.996423721
1989,-79999.9982118607
1990,-270000.010728836
1991,-90000.0035762787
1992,-270000.010728836
1993,-170000.001788139
1994,..
1995,..
1996,..
1997,..
1998,..
1999,-9999.99977648258
2000,-9999.99977648258
2001,-19999.9995529652
2002,-9999.99977648258
2003,50000.0007450581
2004,-50000.0007450581
2005,-59999.9986588955
2006,-550000.011920929
2007,..
2008,..
2009,..
2010,5309999.94277954
2011,..
2012,..
2013,112226.001918316
2014,..
2015,31176.0008335114
2016,..
2017,..
2018,..
2019,..
2020,537275.016307831
2021,..
2022,209900.006651878
2023,870927.98948288
2024,..
2025,..
