Year,Value
1960,700378
1961,715131
1962,729803
1963,744431
1964,759619
1965,775018
1966,790443
1967,806476
1968,823134
1969,840360
1970,858117
1971,876386
1972,895120
1973,914218
1974,933631
1975,953405
1976,973586
1977,994337
1978,1015739
1979,1037829
1980,1060775
1981,1084638
1982,1109761
1983,1136104
1984,1163702
1985,1193011
1986,1224116
1987,1257105
1988,1291783
1989,1327814
1990,1376806
1991,1435526
1992,1485485
1993,1534975
1994,1585631
1995,1633971
1996,1683739
1997,1730914
1998,1776540
1999,1822104
2000,1866190
2001,1906494
2002,1945173
2003,1984744
2004,2024272
2005,2064392
2006,2105350
2007,2147123
2008,2189998
2009,2234054
2010,2279417
2011,2324912
2012,2369624
2013,2415724
2014,2463680
2015,2512873
2016,2564305
2017,2617760
2018,2671683
2019,2725275
2020,2778156
2021,2829728
2022,2879733
2023,2927975
2024,2973861
2025,..
