Year,Value
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,8270000.21934509
1970,5260000.10967255
1971,16850000.1914799
1972,27079999.6946007
1973,43210000.7236004
1974,92259999.2752075
1975,172789999.842644
1976,32220000.5147606
1977,86129998.7584352
1978,64270000.6160885
1979,61430002.2311509
1980,125480002.403259
1981,229080001.831055
1982,173229996.113107
1983,136399997.9496
1984,164059996.515512
1985,96549997.4936247
1986,94910000.20504
1987,162010002.285242
1988,219010001.74135
1989,224210000.485182
1990,139100002.348423
1991,103499999.046326
1992,147730003.95298
1993,119980002.745986
1994,126490000.486374
1995,191660000.562668
1996,234240006.893873
1997,192809996.843338
1998,149599997.539073
1999,163010002.25544
2000,149859997.808933
2001,177519997.287542
2002,151350002.765656
2003,149530000.209808
2004,237869991.779327
2005,295550000.667572
2006,372150004.148483
2007,292829999.685287
2008,500859991.431236
2009,352429997.92099
2010,393409994.125366
2011,336519990.492612
2012,312010010.242462
2013,348732104.122639
2014,228334520.339966
2015,523275225.043297
2016,575559064.149857
2017,750303482.055664
2018,695682796.895504
2019,447304339.453578
2020,590040659.90448
2021,575609502.077103
2022,601777972.93663
2023,378648122.549057
2024,..
2025,..
