Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,4.6164
1971,4.6324
1972,4.3831
1973,4.1671
1974,4.2633
1975,4.3664
1976,4.5004
1977,4.6284
1978,4.8074
1979,5.0112
1980,5.1846
1981,5.4078
1982,5.6026
1983,5.7652
1984,5.9784
1985,6.6521
1986,6.8124
1987,6.9952
1988,7.2134
1989,7.4182
1990,8.3367
1991,8.635
1992,8.833
1993,9.0427
1994,9.2784
1995,9.5951
1996,9.8539
1997,10.066
1998,10.2859
1999,9.5902
2000,9.7838
2001,11.0818
2002,11.2856
2003,13.5709
2004,13.8368
2005,14.2561
2006,14.6277
2007,14.8837
2008,15.6073
2009,16.0464
2010,16.6362
2011,16.9538
2012,17.4424
2013,17.8402
2014,18.3078
2015,18.6548
2016,19.2709
2017,19.5957
2018,20.0804
2019,20.7212
2020,18.2067
2021,21.4391
2022,21.6062
2023,20.9649
2024,20.9984
2025,..
