Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.0526
1971,0.0526
1972,0.0569
1973,0.0588
1974,0.0624
1975,0.066
1976,0.0617
1977,0.0663
1978,0.0639
1979,0.0661
1980,0.067
1981,0.0584
1982,0.0624
1983,0.0635
1984,0.0668
1985,0.0634
1986,0.0658
1987,0.0637
1988,0.0672
1989,0.0652
1990,0.0675
1991,0.0754
1992,0.098
1993,0.0939
1994,0.0874
1995,0.0857
1996,0.1065
1997,0.0978
1998,0.084
1999,0.0936
2000,0.0869
2001,0.0793
2002,0.0809
2003,0.0731
2004,0.0747
2005,0.0706
2006,0.0562
2007,0.0482
2008,0.0443
2009,0.064
2010,0.0395
2011,0.0541
2012,0.0588
2013,0.0489
2014,0.0449
2015,0.0439
2016,0.038
2017,0.0413
2018,0.0389
2019,0.0406
2020,0.039
2021,0.0345
2022,0.0291
2023,0.0297
2024,0.0301
2025,..
