Year,Value
1960,91238
1961,93611
1962,96044
1963,98526
1964,100967
1965,103351
1966,105716
1967,107686
1968,109162
1969,110519
1970,111833
1971,113181
1972,114579
1973,115962
1974,118107
1975,121068
1976,123953
1977,125981
1978,127215
1979,128366
1980,129475
1981,130530
1982,131221
1983,131657
1984,132075
1985,132451
1986,132816
1987,133273
1988,133633
1989,133692
1990,133607
1991,133610
1992,134176
1993,135122
1994,136018
1995,136935
1996,137928
1997,138915
1998,139831
1999,140782
2000,141800
2001,142915
2002,143992
2003,145042
2004,146153
2005,147273
2006,148371
2007,149692
2008,151318
2009,153010
2010,154746
2011,156515
2012,158223
2013,159831
2014,161405
2015,162971
2016,164577
2017,166457
2018,168714
2019,171150
2020,173685
2021,176224
2022,177589
2023,178744
2024,179859
2025,..
