Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,59999.9986588955
1974,50000.0007450581
1975,90000.0035762787
1976,119999.997317791
1977,200000.002980232
1978,100000.001490116
1979,140000.000596046
1980,119999.997317791
1981,100000.001490116
1982,70000.0002980232
1983,259999.990463257
1984,70000.0002980232
1985,29999.9993294477
1986,29999.9993294477
1987,159999.996423721
1988,159999.996423721
1989,9999.99977648258
1990,9999.99977648258
1991,9999.99977648258
1992,180000.007152557
1993,1029999.97138977
1994,90000.0035762787
1995,550000.011920929
1996,189999.997615814
1997,70000.0002980232
1998,70000.0002980232
1999,..
2000,..
2001,19999.9995529652
2002,..
2003,-189999.997615814
2004,5210000.03814697
2005,248020004.272461
2006,449999.988079071
2007,2230000.01907349
2008,103760002.13623
2009,200000.002980232
2010,430000.007152557
2011,349999.994039536
2012,29999.9993294477
2013,..
2014,490000.009536743
2015,7409542.08374023
2016,18307891.8457031
2017,10983262.0620728
2018,12977899.5513916
2019,14182496.0708618
2020,11071225.1663208
2021,5143272.8767395
2022,4039370.05996704
2023,1849048.01845551
2024,..
2025,..
