Year,Value
1960,209999.995306134
1961,879999.993368983
1962,2019999.96602535
1963,1649999.96498227
1964,6199999.93778765
1965,9910000.0038743
1966,15930000.1543015
1967,17609999.8392165
1968,20409999.8716265
1969,21870000.2506375
1970,33429999.968037
1971,60399999.4527549
1972,87960000.0679493
1973,90730000.3562123
1974,137700000.975281
1975,177360000.399873
1976,157939999.978989
1977,135419999.791309
1978,190000000.113621
1979,191620001.163334
1980,197980001.50919
1981,232530000.355095
1982,274089998.491108
1983,247600000.824779
1984,354119999.174029
1985,351789997.65031
1986,301680000.398308
1987,368819999.69855
1988,394049999.380484
1989,448360002.614558
1990,434360001.770779
1991,457730004.616082
1992,472350003.182888
1993,346469995.513558
1994,294489999.66681
1995,308949998.937547
1996,293919999.942183
1997,257669999.722391
1998,315300003.146753
1999,240739999.558777
2000,199739998.754114
2001,201440000.131726
2002,374060004.023835
2003,495630003.230646
2004,614449999.198318
2005,977140002.667904
2006,1043010000.30339
2007,1166489988.53564
2008,1302760000.69454
2009,1309110007.80761
2010,1514900001.27628
2011,1514929997.13123
2012,1829374608.15627
2013,1483943889.24539
2014,1340289977.98264
2015,1066817867.3815
2016,955087438.074872
2017,1125692461.27084
2018,1312829060.86883
2019,1066290299.12874
2020,1330024837.06921
2021,2107328281.05986
2022,1869073873.23678
2023,1488586847.70018
2024,..
2025,..
