Year,Value
1960,..
1961,..
1962,..
1963,..
1964,1157251429.55282
1965,1286308850.30633
1966,1247348086.3606
1967,1317830140.7328
1968,1436113915.01317
1969,1453010383.73935
1970,1651926172.27959
1971,1688847476.72324
1972,1733774791.55935
1973,1679387990.71389
1974,2253104180.64174
1975,2538791501.33105
1976,3497674709.53484
1977,3213814774.98676
1978,2770268868.89388
1979,2684418667.90176
1980,2671265172.69102
1981,2786254551.21734
1982,3031729094.92944
1983,2808854014.55548
1984,2693309741.83391
1985,2643090332.89582
1986,2909041693.16049
1987,2854298351.8976
1988,2685126218.9171
1989,2806716686.22336
1990,2942045667.06018
1991,2642651003.08897
1992,2399021929.62261
1993,2606829218.75659
1994,2318952663.03728
1995,2906968928.97596
1996,3080766951.77727
1997,3061694518.79658
1998,3213900280.90621
1999,3481632700.95422
2000,3490893038.22811
2001,3689469180.80772
2002,3951391514.3313
2003,4643504332.65783
2004,4516953429.50328
2005,4771521055.31284
2006,5184098712.95969
2007,5611601722.57656
2008,5640764520.675
2009,5591718879.29531
2010,5934126374.73877
2011,6312646703.82082
2012,7181540811.43665
2013,7280380637.7797
2014,7192587427.57241
2015,7212547987.32516
2016,7203267151.0222
2017,7936388084.74218
2018,9353561919.54967
2019,9592442371.52903
2020,9954985882.55061
2021,10296750708.8
2022,11118150513.1183
2023,11471180527.1703
2024,12143098744.8652
2025,..
