Year,Value
1960,..
1961,19999.9995529652
1962,..
1963,189999.997615814
1964,319999.992847443
1965,660000.026226044
1966,1450000.04768372
1967,930000.007152557
1968,3089999.91416931
1969,4659999.84741211
1970,4039999.96185303
1971,4760000.22888184
1972,3440000.05722046
1973,4860000.1335144
1974,4429999.82833862
1975,14420000.0762939
1976,5539999.96185303
1977,4849999.90463257
1978,9020000.45776367
1979,19510000.2288818
1980,16600000.3814697
1981,5469999.79019165
1982,18469999.3133545
1983,21840000.1525879
1984,20530000.6866455
1985,14060000.4196167
1986,10149999.6185303
1987,23510000.2288818
1988,22200000.7629395
1989,19690000.5340576
1990,12880000.1144409
1991,41200000.7629395
1992,36950000.7629395
1993,26989999.7711182
1994,25049999.2370605
1995,22690000.5340576
1996,21319999.6948242
1997,25229999.5422363
1998,19709999.0844727
1999,19389999.3896484
2000,18319999.6948242
2001,22049999.2370605
2002,23610000.6103516
2003,24579999.9237061
2004,28760000.2288818
2005,24629999.1607666
2006,20319999.6948242
2007,17000000
2008,14649999.6185303
2009,12079999.9237061
2010,10420000.0762939
2011,21020000.4577637
2012,10699999.8092651
2013,11010000.2288818
2014,15130000.1144409
2015,23065013.885498
2016,13337759.0179443
2017,12161789.894104
2018,12014925.9567261
2019,11813774.1088867
2020,10319064.1403198
2021,13121657.371521
2022,8489404.67834473
2023,7853806.01882935
2024,..
2025,..
