Year,Value
1960,429563
1961,436606
1962,444488
1963,454239
1964,466347
1965,478859
1966,491202
1967,504061
1968,517310
1969,530606
1970,543989
1971,557299
1972,570567
1973,584074
1974,597832
1975,611678
1976,625281
1977,639253
1978,653935
1979,668895
1980,684330
1981,700247
1982,716689
1983,734130
1984,752540
1985,771606
1986,792919
1987,816788
1988,841395
1989,864587
1990,901220
1991,913721
1992,898604
1993,898688
1994,904281
1995,907776
1996,914261
1997,928128
1998,939450
1999,947136
2000,972726
2001,1033318
2002,1095746
2003,1141701
2004,1180512
2005,1211339
2006,1236433
2007,1261271
2008,1289812
2009,1321112
2010,1353206
2011,1383650
2012,1412170
2013,1438338
2014,1462053
2015,1483230
2016,1503899
2017,1524645
2018,1544829
2019,1565427
2020,1586467
2021,1606449
2022,1624747
2023,1641926
2024,1658004
2025,..
