Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.732705368310178
1971,0.773900598866667
1972,0.817064007472002
1973,0.898476810675695
1974,0.93574665199522
1975,0.9808700727008
1976,1.04167628730232
1977,1.08973845871921
1978,1.11328045197727
1979,1.19827658398665
1980,1.27301047952563
1981,1.38296843736008
1982,1.79323519498511
1983,2.31899701677901
1984,2.90446138215845
1985,3.45631040191415
1986,5.86401719741903
1987,7.46254770568541
1988,9.07846085585032
1989,11.1043714536174
1990,13.0231159147107
1991,16.3855113103053
1992,20.6818273795936
1993,20.8211726966601
1994,21.1184993842072
1995,22.3753327265571
1996,22.7212482634446
1997,23.0470997437223
1998,23.8133329431753
1999,24.8200833397167
2000,26.3837793566877
2001,26.8461356499587
2002,26.9623183092521
2003,31.2522109603229
2004,36.4155710345177
2005,46.3901037880368
2006,63.8253889099261
2007,72.5176857453246
2008,84.6318572603952
2009,86.1307129153283
2010,100
2011,108.999290642518
2012,121.551606565639
2013,126.81400889789
2014,130.131333647409
2015,133.999207626926
2016,141.595557895618
2017,156.259912061973
2018,167.290431169657
2019,183.020595942045
2020,190.798934971693
2021,213.668663635872
2022,219.663315176554
2023,233.04631444648
2024,248.927241661464
2025,..
