Year,Value
1960,17.7
1961,18.3
1962,18.7
1963,19.3
1964,19.5
1965,19.1
1966,18.5
1967,17.9
1968,17.3
1969,16.7
1970,16.1
1971,15.5
1972,14.6
1973,13.9
1974,13.3
1975,12.4
1976,11.8
1977,11.6
1978,11.4
1979,11.4
1980,11.7
1981,11.6
1982,11.7
1983,11.5
1984,11.6
1985,11.5
1986,11.7
1987,11.7
1988,12.2
1989,12.2
1990,12.5
1991,12.7
1992,12.6
1993,12.1
1994,11.9
1995,11.7
1996,11.7
1997,11.4
1998,11.1
1999,11
2000,10.9
2001,10
2002,9.9
2003,9.8
2004,9.9
2005,9.8
2006,9.8
2007,9.9
2008,10
2009,10.1
2010,10.3
2011,10.2
2012,10.3
2013,10.2
2014,10.4
2015,10.5
2016,10.5
2017,10.3
2018,10.3
2019,10
2020,9.9
2021,10.3
2022,9.4
2023,9
2024,..
2025,..
