Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,26.6
1972,..
1973,25.1
1974,..
1975,24.5
1976,..
1977,24.1
1978,..
1979,24
1980,..
1981,23.9
1982,24.1
1983,..
1984,24.6
1985,24.5
1986,23.3
1987,23.4
1988,23.1
1989,22.8
1990,23.1
1991,23.3
1992,23.2
1993,23.2
1994,22.9
1995,23.2
1996,24.5
1997,25
1998,25.1
1999,24.7
2000,25.2
2001,25.2
2002,25.1
2003,25.3
2004,25.2
2005,25.2
2006,25.7
2007,25.6
2008,25.5
2009,25.4
2010,25.3
2011,24.6
2012,24.8
2013,24.7
2014,24.7
2015,25.1
2016,24.6
2017,24.9
2018,24.4
2019,24
2020,23.4
2021,24.1
2022,..
2023,..
2024,..
2025,..
