Year,Value
1960,..
1961,..
1962,..
1963,16590000
1964,14850000
1965,29910000
1966,42580000
1967,61350000
1968,64040000
1969,35790000
1970,-166810000
1971,-364100000
1972,-327610000
1973,237680000
1974,678160000
1975,1326210000
1976,1466280000
1977,1575740000
1978,2555110000
1979,3242100000
1980,2870680000
1981,5368720000
1982,4581280000
1983,4445070000
1984,5028740000
1985,4710750000
1986,4166920000
1987,4491130000
1988,4557590000
1989,7675809000
1990,8474523000
1991,9233312000
1992,9316200000
1993,9696650000
1994,10683030000
1995,11529300000
1996,11012600000
1997,9268200000
1998,9444300000
1999,9703500000
2000,9929000000
2001,10910700000
2002,7989000000
2003,4560200000
2004,-10168400000
2005,-25706400000
2006,-42890700000
2007,-48727900000
2008,-56989400000
2009,-51560300000
2010,-57219500000
2011,-48720722716
2012,-59346400000
2013,-48261600000
2014,-21985596206.987
2015,1097300000
2016,20327740202
2017,70009493900.5728
2018,60211257143.744
2019,47269540486.0034
2020,63056868147.2558
2021,50387878178.1342
2022,34217988448.7928
2023,44483416712.9934
2024,37728580800.8088
2025,..
