Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,1367013.25
1971,1445420.375
1972,1565949
1973,1705494
1974,1815835.75
1975,1962330.75
1976,2129455
1977,2323424.75
1978,2618722
1979,2969379.25
1980,3445881.5
1981,4018304.75
1982,4616447
1983,5262417.5
1984,5846030.5
1985,6087137
1986,5595399
1987,5786658
1988,5897140.5
1989,5816627.5
1990,6111179.5
1991,6360739
1992,6629555.5
1993,6868754
1994,7113596.5
1995,7344675
1996,7586071.5
1997,7785576
1998,8061016.5
1999,8366185
2000,8983055
2001,9879965
2002,10701259
2003,11725029
2004,12746201
2005,13430823
2006,13917873
2007,14376228
2008,15998577
2009,17682928
2010,19760468
2011,21234782
2012,22586462
2013,25681268
2014,24192988
2015,25674748
2016,25671992
2017,26616656
2018,27677944
2019,29359358
2020,30842754
2021,32405422
2022,33443984
2023,35047640
2024,35357420
2025,..
