Year,Value
1960,4000
1961,4000
1962,5000
1963,5000
1964,5300
1965,5300
1966,7300
1967,7400
1968,7400
1969,7400
1970,8500
1971,13511
1972,17005
1973,15924
1974,19676
1975,16940
1976,26284
1977,22863
1978,29192
1979,35431
1980,34866
1981,34728
1982,32518
1983,46014.595
1984,48801.739
1985,43362.996
1986,56743.386
1987,43556.214
1988,51902.071
1989,50145.789
1990,41404.354
1991,63005.777
1992,47107.71
1993,43623.037
1994,47509.296
1995,64181.402
1996,52445.45
1997,61289.496
1998,60726.594
1999,54557.598
2000,19564.332
2001,24538.361
2002,26252.545
2003,36699.22
2004,35045.671
2005,30171.14
2006,39525.66
2007,32150.18
2008,27457.7
2009,28652.598
2010,37544.657
2011,38720.16
2012,38892.074
2013,36708.884
2014,70717.31
2015,67980.988
2016,65542.356
2017,49963
2018,62610.118
2019,68273.89
2020,40877.666
2021,49812.027
2022,47895.082
2023,40061.154
2024,..
2025,..
