Year,Value
1960,28329131
1961,29775055
1962,31347805
1963,33000749
1964,34689805
1965,36389773
1966,38115984
1967,39927124
1968,41851335
1969,43873515
1970,45960348
1971,48093050
1972,50315166
1973,52596274
1974,54937543
1975,57404305
1976,60010542
1977,62693598
1978,65572322
1979,68703830
1980,71990915
1981,75320620
1982,78702227
1983,82207951
1984,85960640
1985,89858433
1986,93885698
1987,97989362
1988,101974820
1989,105939910
1990,110568430
1991,113974752
1992,117974626
1993,122029912
1994,126069536
1995,129856578
1996,133705578
1997,137672269
1998,141746993
1999,145905007
2000,150269919
2001,154828847
2002,159495353
2003,164226105
2004,169073560
2005,174161293
2006,179514133
2007,185253567
2008,191268718
2009,197294230
2010,202115375
2011,208544534
2012,216276454
2013,225090808
2014,232245346
2015,239353284
2016,245849395
2017,251339592
2018,256300163
2019,261665204
2020,268104920
2021,272299653
2022,279671715
2023,287190243
2024,294680261
2025,..
