Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,0.0181
1971,0.0181
1972,0.0181
1973,0.0181
1974,0.0181
1975,0.0181
1976,0.0181
1977,0.0181
1978,0.0181
1979,0.0181
1980,0.0181
1981,0.0184
1982,0.0182
1983,0.0189
1984,0.0209
1985,0.0169
1986,0.0184
1987,0.0193
1988,0.0185
1989,0.0193
1990,0.0195
1991,0.0194
1992,0.0175
1993,0.0176
1994,0.0259
1995,0.0224
1996,0.0214
1997,0.0233
1998,0.0218
1999,0.0218
2000,0.0231
2001,0.0262
2002,0.0166
2003,0.0205
2004,0.018
2005,0.0205
2006,0.0193
2007,0.0152
2008,0.0145
2009,0.0216
2010,0.0202
2011,0.022
2012,0.0272
2013,0.0128
2014,0.013
2015,0.012
2016,0.0115
2017,0.012
2018,0.0122
2019,0.0125
2020,0.0127
2021,0.0132
2022,0.0139
2023,0.0138
2024,0.0145
2025,..
