Year,Value
1960,..
1961,51145415.0919052
1962,59862902.9301451
1963,66344682.216354
1964,85421704.6375009
1965,85384832.7858001
1966,84002382.6253684
1967,90777706.9068994
1968,93995633.7777403
1969,89952974.6597956
1970,101096642.354691
1971,109266364.199109
1972,143828258.084192
1973,167395066.184482
1974,201497603.418941
1975,257908292.569758
1976,291878994.05294
1977,330492992.751455
1978,354586001.408069
1979,411721058.560767
1980,470395682.108843
1981,477653463.663426
1982,498031500.601613
1983,539462139.540722
1984,494062694.219878
1985,433879789.972109
1986,495298521.546219
1987,564226184.592965
1988,582613030.310721
1989,571486794.860989
1990,631209751.51658
1991,876979621.781853
1992,906997526.622562
1993,741228970.489255
1994,794414234.270686
1995,835529662.74591
1996,865504748.630446
1997,863598848.968277
1998,731292144.992809
1999,727780727.193774
2000,718350824.090724
2001,720656860.091515
2002,747394459.179367
2003,889366581.758735
2004,1012247326.94388
2005,1194482774.8494
2006,1335808648.54803
2007,1664810548.81909
2008,2042916671.23209
2009,2015263370.99614
2010,2248696146.78701
2011,2448516804.29376
2012,2615157679.85975
2013,2737668824.30845
2014,2924677512.59394
2015,2867173474.05149
2016,2808055933.5743
2017,2986499263.27896
2018,3245790764.48742
2019,3381784763.513
2020,3220077502.67706
2021,3807155040.27318
2022,4264134289.96886
2023,4614775119.42106
2024,4628227424.74916
2025,..
