Year,Value
1960,27087260
1961,27265086
1962,27460134
1963,27637673
1964,27802667
1965,27974742
1966,28125317
1967,28275159
1968,28414616
1969,28532999
1970,28637461
1971,28738819
1972,28823016
1973,28870557
1974,28877822
1975,28865075
1976,28853290
1977,28846645
1978,28850871
1979,28873565
1980,28906644
1981,28922418
1982,28918454
1983,28901418
1984,28923076
1985,29001605
1986,29083931
1987,29134567
1988,29328957
1989,29551584
1990,29641433
1991,29738378
1992,29784083
1993,29818864
1994,29892451
1995,29961002
1996,30023364
1997,30089701
1998,30166931
1999,30254272
2000,30343575
2001,30437111
2002,30543756
2003,30665632
2004,30821071
2005,31014712
2006,31222319
2007,31441219
2008,31663843
2009,31880512
2010,32103121
2011,32327054
2012,32537949
2013,32736543
2014,32959014
2015,33168132
2016,33401831
2017,33565330
2018,33716465
2019,33873975
2020,33914232
2021,34022808
2022,34328919
2023,34773417
2024,35138272
2025,..
