Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,3129299820.17463
1972,4172810494.74889
1973,9331485330.3669
1974,15082233732.9296
1975,9359034255.29827
1976,11062760596.3335
1977,13174230767.3247
1978,17352509883.5215
1979,5748981127.87806
1980,-4881469153.69685
1981,5179368707.52928
1982,15445842102.2509
1983,11341396741.2059
1984,14987906583.3003
1985,22907977431.9859
1986,46143914622.1261
1987,55189849333.2104
1988,60093039856.0267
1989,59544876562.6477
1990,45835582096.6926
1991,-8618524297.54355
1992,-10419668458.7465
1993,606625477.0981
1994,2705397325.1996
1995,9748115039.731
1996,16944869691.1299
1997,22955765079.6326
1998,26638796381.3972
1999,12325288588.8645
2000,4104845646.7311
2001,30938098139.694
2002,85409917265.0463
2003,92318194626.05
2004,141659579646.247
2005,143997634083.368
2006,158280176925.072
2007,223249988267.441
2008,222424166595.653
2009,168088620679.111
2010,178340566180.23
2011,186109725052.129
2012,217953582338.745
2013,220200384547.589
2014,259384172818.113
2015,253864583308.218
2016,257052182218.316
2017,265989346757.768
2018,242877564842.629
2019,222712633094.613
2020,211436040446.135
2021,227415846453.101
2022,108359910395.102
2023,176807952653.58
2024,179669597723.831
2025,..
