Year,Value
1960,445148
1961,454381
1962,463890
1963,474410
1964,485891
1965,497851
1966,509966
1967,521593
1968,532665
1969,543200
1970,553226
1971,562928
1972,572507
1973,581530
1974,590275
1975,599111
1976,607629
1977,616010
1978,624693
1979,634462
1980,646158
1981,660244
1982,677026
1983,695905
1984,716075
1985,737350
1986,759639
1987,782796
1988,806593
1989,830618
1990,854424
1991,877964
1992,900927
1993,922677
1994,942780
1995,960899
1996,976629
1997,990042
1998,1001368
1999,1010401
2000,1016721
2001,1019849
2002,1019893
2003,1015330
2004,1007271
2005,998695
2006,989304
2007,979151
2008,969475
2009,961132
2010,954565
2011,949991
2012,947221
2013,945979
2014,946451
2015,949257
2016,954203
2017,960710
2018,968162
2019,975654
2020,983426
2021,991626
2022,999717
2023,1007084
2024,1012826
2025,..
