Year,Value
1960,35.334
1961,34.703
1962,34.115
1963,32.205
1964,31.441
1965,30.575
1966,31.06
1967,29.317
1968,28.528
1969,30.056
1970,30.118
1971,29.827
1972,29.504
1973,29.229
1974,29.194
1975,29.283
1976,29.16
1977,28.421
1978,26.834
1979,26.633
1980,26.837
1981,26.078
1982,25.416
1983,26.373
1984,24.873
1985,25.324
1986,25.605
1987,25.863
1988,25.99
1989,26.012
1990,26.004
1991,25.847
1992,25.689
1993,25.526
1994,25.201
1995,24.93
1996,24.658
1997,24.387
1998,24.083
1999,23.595
2000,23.039
2001,21.96
2002,19.807
2003,20.092
2004,20.678
2005,19.442
2006,20.461
2007,20.961
2008,20.771
2009,20.497
2010,20.939
2011,20.152
2012,21.7
2013,19.939
2014,20.228
2015,19.936
2016,21.377
2017,20.622
2018,19.818
2019,19.256
2020,18.613
2021,18.296
2022,18.008
2023,17.662
2024,..
2025,..
