Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,458.948
1971,460.7381
1972,455.8744
1973,498.5456
1974,479.0307
1975,481.5063
1976,526.2982
1977,528.7031
1978,535.9736
1979,530.6419
1980,445.5214
1981,351.7896
1982,374.6649
1983,381.906
1984,391.237
1985,409.1203
1986,424.8851
1987,456.1368
1988,496.786
1989,531.897
1990,523.4739
1991,475.9426
1992,484.4604
1993,496.7619
1994,519.0035
1995,530.1331
1996,547.9868
1997,553.1276
1998,541.3031
1999,552.959
2000,581.9202
2001,552.818
2002,543.7101
2003,586.115
2004,593.5446
2005,608.0089
2006,635.9226
2007,622.5402
2008,637.1247
2009,643.406
2010,663.3376
2011,655.9463
2012,667.5623
2013,664.2146
2014,659.8797
2015,666.407
2016,733.0296
2017,755.2844
2018,761.3622
2019,753.3611
2020,714.1673
2021,753.6193
2022,776.8847
2023,800.0488
2024,816.5192
2025,..
