Year,Value
1960,1883060000
1961,1505610000
1962,1505370000
1963,1666350000
1964,1938860000
1965,2246600000
1966,2370600000
1967,2155880000
1968,2114700000
1969,2214390000
1970,2274220000
1971,2710416000
1972,3537210000
1973,5959279000
1974,7213067000
1975,7974570000
1976,7440600000
1977,8271070000
1978,10801140000
1979,13962640000
1980,19405720000
1981,24369970000
1982,22600124795.19
1983,21956304449.37
1984,24764305080.89
1985,25801403273.95
1986,26202580690.47
1987,34072853910
1988,44923701330
1989,41190793490
1990,49129758920
1991,55542659170
1992,66847400129
1993,74280328750
1994,104607445198
1995,131858826000
1996,154811877000.001
1997,187447040000
1998,188750394176
1999,198699399635
2000,253092089737
2001,272060010515.89
2002,333002310923.451
2003,447958253781.62
2004,607356934124.72
2005,773339005396.99
2006,991731387760.501
2007,1258056795940.68
2008,1497868782939.59
2009,1262664161019.72
2010,1654823329663.86
2011,2006308960976.47
2012,2175069254663.85
2013,2354264539609.2
2014,2462825804851.16
2015,2362097053274.6
2016,2199974853570.14
2017,2424216052098.35
2018,2655609176087.45
2019,2628941104657.6
2020,2729884575163.89
2021,3554107780957.44
2022,3717887818646.97
2023,3490089712362.99
2024,3753056083349.04
2025,..
