Year,Value
1960,10175528
1961,10357370
1962,10539647
1963,10723652
1964,10907254
1965,11088672
1966,11268775
1967,11450939
1968,11637225
1969,11827790
1970,12023844
1971,12226197
1972,12434789
1973,12650533
1974,12872761
1975,13091933
1976,13307092
1977,13527193
1978,13751359
1979,13977319
1980,14205756
1981,14439210
1982,14676897
1983,14916804
1984,15157857
1985,15399848
1986,15642967
1987,15887734
1988,16136524
1989,16385772
1990,16630962
1991,16869703
1992,17103144
1993,17334855
1994,17565566
1995,17793348
1996,18015824
1997,18233978
1998,18448100
1999,18660016
2000,18870186
2001,19076995
2002,19281383
2003,19480492
2004,19676039
2005,19874795
2006,20074295
2007,20266488
2008,20464391
2009,20673509
2010,20883716
2011,21099010
2012,21307318
2013,21507070
2014,21718370
2015,21939310
2016,22147408
2017,22335741
2018,22512096
2019,22665751
2020,22772481
2021,22834166
2022,22880775
2023,22941417
2024,23015446
2025,..
