Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,953862891.596573
1971,967106347.564185
1972,1030679631.41014
1973,1021023634.21097
1974,1121504585.01246
1975,1097248918.99889
1976,1082726919.75726
1977,1149664309.53469
1978,1124879490.69641
1979,1207850121.31137
1980,1339698524.67297
1981,1580456835.81856
1982,1513442606.12042
1983,1413940629.55432
1984,1442460148.25979
1985,1528019068.49279
1986,1650336779.75364
1987,1681391423.83817
1988,1628788503.86009
1989,1425269282.13792
1990,1630072036.73429
1991,1652341333.74675
1992,1699274070.68999
1993,1786025338.25371
1994,1789232399.4577
1995,1913466806.43657
1996,1956787818.49814
1997,2077523801.80407
1998,2165083857.15331
1999,2292747804.01926
2000,2579677096.8155
2001,2771817515.52555
2002,2842020988.73219
2003,3004338938.50321
2004,3099628333.1322
2005,3250255496.12856
2006,3428415270.97118
2007,3712571310.79297
2008,4191590583.00636
2009,4177273921.43042
2010,4278745138.42925
2011,4651481953.59287
2012,4912404970.88405
2013,5342519167.13597
2014,5609024847.30605
2015,5607632614.87428
2016,5711468516.98459
2017,6023436201.18965
2018,6366790831.15842
2019,6698947857.76042
2020,7024290323.32848
2021,7491253737.67554
2022,7941148688.16416
2023,8467356138.13921
2024,9105706159.42042
2025,..
