Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,725026430000
1967,774705318000
1968,811490434000
1969,876979461000
1970,906745386000
1971,924289113000
1972,946263483000
1973,1011488398000
1974,989329267000
1975,972021571000
1976,1061553674000
1977,1075735274000
1978,1101999240000
1979,1133559688000
1980,1094478056000
1981,1064356724000
1982,1102020787000
1983,1119731899000
1984,1169624257000
1985,1230341490000
1986,1315116029000
1987,1296689549000
1988,1279045040000
1989,1287515567000
1990,1288820868000
1991,1296804892000
1992,1322981522000
1993,1311339252000
1994,1396800765000
1995,1455683484000
1996,1489429232000
1997,1556665674000
1998,1609985843000
1999,1604880441000
2000,1660478837000
2001,1667199563000
2002,1684123036000
2003,1694988584000
2004,1769236221000
2005,1833326282000
2006,1924901911000
2007,1961983909000
2008,1959311685000
2009,1838656155000
2010,1852598516000
2011,1874102863000
2012,1887674608000
2013,1914635393000
2014,1947427448000
2015,1995307139000
2016,2062413418000
2017,2117989983000
2018,2180551456000
2019,2198504157000
2020,2195362535000
2021,2357303030000
2022,2350325397000
2023,2263188299000
2024,2289170155000
2025,..
