Year,Value
1960,80.4
1961,72.5
1962,63.5
1963,55.2
1964,50.2
1965,50.4
1966,54.1
1967,58
1968,59.5
1969,57.4
1970,52.2
1971,46.1
1972,42
1973,40.2
1974,39.3
1975,37.7
1976,35.6
1977,34
1978,32.9
1979,32.2
1980,31.3
1981,30
1982,28.5
1983,27.3
1984,26.7
1985,27.5
1986,28.9
1987,30
1988,29.8
1989,28.9
1990,27.4
1991,26
1992,25.1
1993,24.7
1994,24.6
1995,24.5
1996,24.2
1997,23.5
1998,22.3
1999,21.1
2000,20
2001,19.3
2002,18.8
2003,18.7
2004,18.3
2005,17.2
2006,15.7
2007,14.3
2008,13.2
2009,12.4
2010,11.7
2011,11.1
2012,10.5
2013,9.9
2014,9.2
2015,8.5
2016,7.9
2017,7.2
2018,6.6
2019,6.1
2020,5.8
2021,5.8
2022,5.9
2023,5.9
2024,..
2025,..
