Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,29999.9993294477
1970,59999.9986588955
1971,70000.0002980232
1972,70000.0002980232
1973,119999.997317791
1974,430000.007152557
1975,569999.992847443
1976,569999.992847443
1977,90000.0035762787
1978,129999.995231628
1979,829999.983310699
1980,1480000.01907349
1981,9999.99977648258
1982,..
1983,..
1984,..
1985,419999.986886978
1986,59999.9986588955
1987,379999.995231628
1988,449999.988079071
1989,579999.983310699
1990,1279999.97138977
1991,2259999.99046326
1992,2930000.0667572
1993,4760000.22888184
1994,879999.995231628
1995,2990000.00953674
1996,1970000.02861023
1997,3710000.03814697
1998,2470000.02861023
1999,750000
2000,39999.9991059303
2001,2539999.96185303
2002,6500000
2003,5269999.98092651
2004,4840000.15258789
2005,5369999.88555908
2006,4760000.22888184
2007,5519999.98092651
2008,5710000.03814697
2009,4780000.20980835
2010,1470000.02861023
2011,1100000.02384186
2012,1005120.99266052
2013,1403123.02112579
2014,229519.993066788
2015,346395.999193192
2016,49977.9991805553
2017,..
2018,1209975.00419617
2019,2248780.01213074
2020,1978814.00585175
2021,2425189.97192383
2022,1703953.98139954
2023,2668905.97343445
2024,..
2025,..
