Year,Value
1960,0.077
1961,..
1962,..
1963,..
1964,..
1965,0.08
1966,..
1967,..
1968,..
1969,..
1970,0.079
1971,..
1972,..
1973,..
1974,..
1975,0.08
1976,..
1977,..
1978,..
1979,..
1980,..
1981,0.106
1982,..
1983,0.107
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,0.023
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,0.033
2005,..
2006,..
2007,..
2008,0.013
2009,0.023
2010,0.022
2011,..
2012,..
2013,..
2014,..
2015,0.036
2016,0.049
2017,0.051
2018,0.14
2019,0.145
2020,0.151
2021,0.169
2022,0.178
2023,..
2024,..
2025,..
