Year,Value
1960,3463683
1961,3548030
1962,3656166
1963,3782027
1964,3911898
1965,4047523
1966,4188521
1967,4335428
1968,4489038
1969,4648994
1970,4816418
1971,4989522
1972,5168120
1973,5353539
1974,5540668
1975,5728483
1976,5921993
1977,6126690
1978,6340820
1979,6552341
1980,6762072
1981,6961005
1982,7149632
1983,7355685
1984,7579568
1985,7755292
1986,7940038
1987,8152782
1988,8334007
1989,8551414
1990,8656059
1991,8747710
1992,9015455
1993,9466935
1994,9937880
1995,10285101
1996,10628020
1997,10971885
1998,11332870
1999,11716556
2000,12118085
2001,12512852
2002,12925102
2003,13328425
2004,13717305
2005,14131738
2006,14234444
2007,14118889
2008,14408603
2009,14958799
2010,15462978
2011,16032329
2012,16790539
2013,17615561
2014,18261598
2015,18779104
2016,19240431
2017,19678203
2018,20151959
2019,20627994
2020,21099579
2021,21586716
2022,22099525
2023,22614115
2024,23111081
2025,..
