Year,Value
1960,60.387
1961,62.131
1962,59.548
1963,62.067
1964,62.053
1965,63.514
1966,64.199
1967,64.686
1968,65.252
1969,64.917
1970,65.77
1971,66.212
1972,66.678
1973,68.907
1974,68.656
1975,68.533
1976,69.423
1977,69.704
1978,70.367
1979,70.895
1980,70.67
1981,71.277
1982,71.356
1983,71.443
1984,72.234
1985,72.323
1986,72.061
1987,72.204
1988,72.367
1989,72.891
1990,73.268
1991,73.771
1992,73.481
1993,74.135
1994,74.1
1995,74
1996,74.8
1997,74.7
1998,74.5
1999,75.3
2000,75.2
2001,76.1
2002,75.6
2003,75.7
2004,75.8
2005,75.9
2006,76.2
2007,75.9
2008,76.5
2009,76.7
2010,77.2
2011,77.2
2012,76.9
2013,77.5
2014,77.5
2015,77.4
2016,77.5
2017,77.9
2018,78.8
2019,78.6
2020,76.7
2021,75.5
2022,76.74
2023,77.58
2024,..
