Year,Value
1960,208671107
1961,214582669
1962,220668336
1963,226899749
1964,233255631
1965,239708690
1966,246239963
1967,252838271
1968,259494716
1969,266211242
1970,272962813
1971,279784152
1972,286726529
1973,293783764
1974,300937685
1975,308171037
1976,315490913
1977,322954210
1978,330579364
1979,338302777
1980,346105657
1981,353922621
1982,361763155
1983,369728268
1984,377777260
1985,385830246
1986,393862440
1987,401890697
1988,409945610
1989,418004229
1990,426091608
1991,434138780
1992,442150885
1993,450131381
1994,458042874
1995,465939463
1996,473775482
1997,481555614
1998,489346270
1999,497065139
2000,504556065
2001,511809816
2002,518881965
2003,525787222
2004,532556401
2005,539188798
2006,545805913
2007,552399650
2008,558968822
2009,565454932
2010,571822092
2011,578171855
2012,584524334
2013,590809938
2014,597023419
2015,603091701
2016,609017063
2017,614776664
2018,620274430
2019,625467307
2020,630051021
2021,633862610
2022,637837815
2023,642397939
2024,647003746
2025,..
