Year,Value
1960,2515312600
1961,-1829929000
1962,-4078682100
1963,-7198900200
1964,-5944606700
1965,-6543123500
1966,-8377630200
1967,-8911285200
1968,-9306245100
1969,-10907820000
1970,-9914247200
1971,-18413850600
1972,-15096597500
1973,-23024537600
1974,-23275690000
1975,-30196279300
1976,-37801889800
1977,-47711055900
1978,-69683806200
1979,-97915019300
1980,-104604729300
1981,-141924581400
1982,-177613684700
1983,-262200000500
1984,-215000006700
1985,-306400002000
1986,-238999994400
1987,-267800002600
1988,-283761672200
1989,-441799999500
1990,-432000008200
1991,-386799992800
1992,-356199989200
1993,-387000008700
1994,-429799997400
1995,-492899991600
1996,-3503044610500
1997,-4111809865900
1998,-4482950148000
1999,-4388953071100
2000,-4856596809300
2001,-5046298549400
2002,-4992441022900
2003,-4757908590700
2004,-4598894660900
2005,-4005860136500
2006,-4270799558600
2007,-4402892302800
2008,-4752911231600
2009,-4914598827300
2010,-5413403807300
2011,-5781483566300
2012,-5297350370400
2013,-6370540920200
2014,-449000000000
2015,-595500032400
2016,-637780565800
2017,-893711000000
2018,-904860161700
2019,-985758000000
2020,-1062766309100
2021,-1240700000000
2022,-1434010064100
2023,-1851124560000
2024,-2110921517700
2025,..
