Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,201.023774667798
1971,210.668594146279
1972,256.187000109277
1973,421.626997094822
1974,1131.29075149996
1975,730.441792552945
1976,548.075641711172
1977,519.943894734849
1978,610.783852582543
1979,572.794606018137
1980,542.253599617514
1981,567.722497103141
1982,518.62249584629
1983,483.107821082637
1984,527.291455228898
1985,392.905065394709
1986,381.918758641144
1987,423.822473332128
1988,535.915134580045
1989,514.652948165033
1990,488.067527876014
1991,540.125861123481
1992,791.99610105394
1993,747.75302075115
1994,837.971706204
1995,844.429605862723
1996,985.885941426854
1997,953.162998384941
1998,874.484349123221
1999,887.496019475758
2000,845.367240231973
2001,718.833787096781
2002,810.10870037444
2003,1020.50033851394
2004,1083.2688987175
2005,1161.78341739977
2006,1123.19258990684
2007,1352.57814048911
2008,1410.62246914058
2009,1316.62753853678
2010,1522.10068744154
2011,1771.12926848792
2012,1843.55336349889
2013,1772.08718317132
2014,1736.70535682101
2015,1639.85274740652
2016,1742.66799324117
2017,1853.05122713319
2018,1912.73809378187
2019,1750.9977188915
2020,1751.7823197053
2021,2222.04829512346
2022,2069.76720110559
2023,2177.70114080416
2024,2288.63458265531
